Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1,Spectrogram 1,1,9501,9504,0,12000,Black Redstart,blared1,0.465,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_044502.wav,3
2,Spectrogram 1,1,9690,9693,0,12000,Black Redstart,blared1,0.1027,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_050002.wav,21
3,Spectrogram 1,1,9768,9771,0,12000,Black Redstart,blared1,0.4652,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_050502.wav,42
4,Spectrogram 1,1,9771,9774,0,12000,Black Redstart,blared1,0.1135,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_050502.wav,45
5,Spectrogram 1,1,9777,9780,0,12000,Black Redstart,blared1,0.4878,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_050502.wav,51
6,Spectrogram 1,1,9780,9783,0,12000,Black Redstart,blared1,0.6155,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_050502.wav,54
7,Spectrogram 1,1,10308,10311,0,12000,Black Redstart,blared1,0.998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_055000.wav,51
8,Spectrogram 1,1,11097,11100,0,12000,Black Redstart,blared1,0.991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_070000.wav,0
9,Spectrogram 1,1,11115,11118,0,12000,Black Redstart,blared1,0.7456,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_070000.wav,18
10,Spectrogram 1,1,13293,13296,0,12000,Black Redstart,blared1,0.7174,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_100000.wav,36
11,Spectrogram 1,1,13311,13314,0,12000,Black Redstart,blared1,0.6391,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_100000.wav,54
12,Spectrogram 1,1,13320,13323,0,12000,Black Redstart,blared1,0.9433,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_100500.wav,3
13,Spectrogram 1,1,13380,13383,0,12000,Black Redstart,blared1,0.4116,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_101000.wav,3
14,Spectrogram 1,1,13737,13740,0,12000,Black Redstart,blared1,0.9643,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_104000.wav,0
15,Spectrogram 1,1,13740,13743,0,12000,Black Redstart,blared1,0.4038,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_104000.wav,3
16,Spectrogram 1,1,13749,13752,0,12000,Black Redstart,blared1,0.9851,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_104000.wav,12
17,Spectrogram 1,1,13797,13800,0,12000,Black Redstart,blared1,0.4921,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_104500.wav,0
18,Spectrogram 1,1,13842,13845,0,12000,Black Redstart,blared1,0.3069,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_104500.wav,45
19,Spectrogram 1,1,13884,13887,0,12000,Black Redstart,blared1,0.7929,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_105000.wav,27
20,Spectrogram 1,1,18600,18603,0,12000,Black Redstart,blared1,0.8565,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_172500.wav,3
21,Spectrogram 1,1,18612,18615,0,12000,Black Redstart,blared1,0.2498,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_172500.wav,15
22,Spectrogram 1,1,18618,18621,0,12000,Black Redstart,blared1,0.2899,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_172500.wav,21
23,Spectrogram 1,1,18621,18624,0,12000,Black Redstart,blared1,0.6964,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_172500.wav,24
24,Spectrogram 1,1,18624,18627,0,12000,Black Redstart,blared1,0.5602,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_172500.wav,27
25,Spectrogram 1,1,18861,18864,0,12000,Black Redstart,blared1,0.109,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_174500.wav,24
26,Spectrogram 1,1,18873,18876,0,12000,Black Redstart,blared1,0.2677,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_174500.wav,36
27,Spectrogram 1,1,18939,18942,0,12000,Black Redstart,blared1,0.2909,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_175000.wav,42
28,Spectrogram 1,1,18960,18963,0,12000,Black Redstart,blared1,0.2994,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_175500.wav,3
29,Spectrogram 1,1,18966,18969,0,12000,Black Redstart,blared1,0.7199,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_175500.wav,9
30,Spectrogram 1,1,18990,18993,0,12000,Black Redstart,blared1,0.1531,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_175500.wav,33
31,Spectrogram 1,1,19002,19005,0,12000,Black Redstart,blared1,0.9997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_175500.wav,45
32,Spectrogram 1,1,20370,20373,0,12000,Black Redstart,blared1,0.5297,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_195000.wav,33
33,Spectrogram 1,1,21441,21444,0,12000,Black Redstart,blared1,0.2371,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_212002.wav,39
34,Spectrogram 1,1,21516,21519,0,12000,Black Redstart,blared1,0.8796,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_213002.wav,0
35,Spectrogram 1,1,21519,21522,0,12000,Black Redstart,blared1,0.3501,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240703_213002.wav,3
36,Spectrogram 1,1,25737,25740,0,12000,Black Redstart,blared1,0.1253,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,3
37,Spectrogram 1,1,25743,25746,0,12000,Black Redstart,blared1,0.938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,9
38,Spectrogram 1,1,25746,25749,0,12000,Black Redstart,blared1,0.8205,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,12
39,Spectrogram 1,1,25752,25755,0,12000,Black Redstart,blared1,0.9398,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,18
40,Spectrogram 1,1,25755,25758,0,12000,Black Redstart,blared1,0.8184,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,21
41,Spectrogram 1,1,25761,25764,0,12000,Black Redstart,blared1,0.9569,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,27
42,Spectrogram 1,1,25764,25767,0,12000,Black Redstart,blared1,0.4245,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,30
43,Spectrogram 1,1,25770,25773,0,12000,Black Redstart,blared1,0.6686,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,36
44,Spectrogram 1,1,25776,25779,0,12000,Black Redstart,blared1,0.1921,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,42
45,Spectrogram 1,1,25779,25782,0,12000,Black Redstart,blared1,0.892,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_034002.wav,45
46,Spectrogram 1,1,26082,26085,0,12000,Black Redstart,blared1,0.8191,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041002.wav,6
47,Spectrogram 1,1,26109,26112,0,12000,Black Redstart,blared1,0.4856,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041002.wav,33
48,Spectrogram 1,1,26115,26118,0,12000,Black Redstart,blared1,0.5119,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041002.wav,39
49,Spectrogram 1,1,26124,26127,0,12000,Black Redstart,blared1,0.8854,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041002.wav,48
50,Spectrogram 1,1,26127,26130,0,12000,Black Redstart,blared1,0.8734,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041002.wav,51
51,Spectrogram 1,1,26142,26145,0,12000,Black Redstart,blared1,0.8891,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041502.wav,9
52,Spectrogram 1,1,26151,26154,0,12000,Black Redstart,blared1,0.2588,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041502.wav,18
53,Spectrogram 1,1,26154,26157,0,12000,Black Redstart,blared1,0.1985,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041502.wav,21
54,Spectrogram 1,1,26172,26175,0,12000,Black Redstart,blared1,0.9662,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041502.wav,39
55,Spectrogram 1,1,26187,26190,0,12000,Black Redstart,blared1,0.2059,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_041502.wav,54
56,Spectrogram 1,1,26394,26397,0,12000,Black Redstart,blared1,0.6484,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_043502.wav,33
57,Spectrogram 1,1,26400,26403,0,12000,Black Redstart,blared1,0.762,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_043502.wav,39
58,Spectrogram 1,1,26409,26412,0,12000,Black Redstart,blared1,0.2914,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_043502.wav,48
59,Spectrogram 1,1,26445,26448,0,12000,Black Redstart,blared1,0.807,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_044002.wav,27
60,Spectrogram 1,1,26448,26451,0,12000,Black Redstart,blared1,0.4524,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_044002.wav,30
61,Spectrogram 1,1,26457,26460,0,12000,Black Redstart,blared1,0.962,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_044002.wav,39
62,Spectrogram 1,1,26460,26463,0,12000,Black Redstart,blared1,0.997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_044002.wav,42
63,Spectrogram 1,1,26466,26469,0,12000,Black Redstart,blared1,0.9967,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_044002.wav,48
64,Spectrogram 1,1,30411,30414,0,12000,Black Redstart,blared1,0.9244,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_101500.wav,0
65,Spectrogram 1,1,30462,30465,0,12000,Black Redstart,blared1,0.4941,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_101500.wav,51
66,Spectrogram 1,1,30639,30642,0,12000,Black Redstart,blared1,0.2489,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_103000.wav,48
67,Spectrogram 1,1,34539,34542,0,12000,Black Redstart,blared1,0.2184,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_155500.wav,48
68,Spectrogram 1,1,38478,38481,0,12000,Black Redstart,blared1,0.9398,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_212502.wav,48
69,Spectrogram 1,1,38484,38487,0,12000,Black Redstart,blared1,0.2073,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240704_212502.wav,54
70,Spectrogram 1,1,42714,42717,0,12000,Black Redstart,blared1,0.1135,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_034002.wav,9
71,Spectrogram 1,1,42723,42726,0,12000,Black Redstart,blared1,0.7426,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_034002.wav,18
72,Spectrogram 1,1,42825,42828,0,12000,Black Redstart,blared1,0.2718,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_035002.wav,6
73,Spectrogram 1,1,42840,42843,0,12000,Black Redstart,blared1,0.2225,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_035002.wav,21
74,Spectrogram 1,1,42864,42867,0,12000,Black Redstart,blared1,0.9414,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_035002.wav,45
75,Spectrogram 1,1,42945,42948,0,12000,Black Redstart,blared1,0.522,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_040002.wav,12
76,Spectrogram 1,1,42951,42954,0,12000,Black Redstart,blared1,0.315,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_040002.wav,18
77,Spectrogram 1,1,43071,43074,0,12000,Black Redstart,blared1,0.8214,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_041002.wav,24
78,Spectrogram 1,1,43074,43077,0,12000,Black Redstart,blared1,0.1269,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_041002.wav,27
79,Spectrogram 1,1,43149,43152,0,12000,Black Redstart,blared1,0.2689,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_041502.wav,45
80,Spectrogram 1,1,51489,51492,0,12000,Black Redstart,blared1,0.4554,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_155500.wav,27
81,Spectrogram 1,1,54987,54990,0,12000,Black Redstart,blared1,0.9295,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240705_204500.wav,45
82,Spectrogram 1,1,59718,59721,0,12000,Black Redstart,blared1,0.6522,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_034002.wav,42
83,Spectrogram 1,1,59763,59766,0,12000,Black Redstart,blared1,0.2906,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_034502.wav,30
84,Spectrogram 1,1,60081,60084,0,12000,Black Redstart,blared1,0.166,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_041502.wav,6
85,Spectrogram 1,1,60114,60117,0,12000,Black Redstart,blared1,0.4748,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_041502.wav,39
86,Spectrogram 1,1,60126,60129,0,12000,Black Redstart,blared1,0.452,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_041502.wav,51
87,Spectrogram 1,1,60129,60132,0,12000,Black Redstart,blared1,0.9585,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_041502.wav,54
88,Spectrogram 1,1,60144,60147,0,12000,Black Redstart,blared1,0.9901,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,12
89,Spectrogram 1,1,60147,60150,0,12000,Black Redstart,blared1,0.3601,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,15
90,Spectrogram 1,1,60156,60159,0,12000,Black Redstart,blared1,0.2444,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,24
91,Spectrogram 1,1,60162,60165,0,12000,Black Redstart,blared1,0.9794,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,30
92,Spectrogram 1,1,60174,60177,0,12000,Black Redstart,blared1,0.9504,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,42
93,Spectrogram 1,1,60183,60186,0,12000,Black Redstart,blared1,0.9899,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,51
94,Spectrogram 1,1,60186,60189,0,12000,Black Redstart,blared1,0.9409,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_042002.wav,54
95,Spectrogram 1,1,60585,60588,0,12000,Black Redstart,blared1,0.2529,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_045502.wav,54
96,Spectrogram 1,1,60588,60591,0,12000,Black Redstart,blared1,0.1667,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050002.wav,0
97,Spectrogram 1,1,60678,60681,0,12000,Black Redstart,blared1,0.9982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050502.wav,33
98,Spectrogram 1,1,60681,60684,0,12000,Black Redstart,blared1,0.9982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050502.wav,36
99,Spectrogram 1,1,60684,60687,0,12000,Black Redstart,blared1,0.1135,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050502.wav,39
100,Spectrogram 1,1,60687,60690,0,12000,Black Redstart,blared1,1,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050502.wav,42
101,Spectrogram 1,1,60690,60693,0,12000,Black Redstart,blared1,0.9979,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050502.wav,45
102,Spectrogram 1,1,60699,60702,0,12000,Black Redstart,blared1,0.9972,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_050502.wav,54
103,Spectrogram 1,1,60768,60771,0,12000,Black Redstart,blared1,0.3369,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_051502.wav,9
104,Spectrogram 1,1,60774,60777,0,12000,Black Redstart,blared1,0.3755,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_051502.wav,15
105,Spectrogram 1,1,60786,60789,0,12000,Black Redstart,blared1,0.137,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_051502.wav,27
106,Spectrogram 1,1,60795,60798,0,12000,Black Redstart,blared1,0.7972,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_051502.wav,36
107,Spectrogram 1,1,60858,60861,0,12000,Black Redstart,blared1,0.1812,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_052002.wav,42
108,Spectrogram 1,1,60936,60939,0,12000,Black Redstart,blared1,0.9883,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_053000.wav,3
109,Spectrogram 1,1,61476,61479,0,12000,Black Redstart,blared1,0.1669,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_061500.wav,3
110,Spectrogram 1,1,61890,61893,0,12000,Black Redstart,blared1,0.9922,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_064500.wav,57
111,Spectrogram 1,1,61893,61896,0,12000,Black Redstart,blared1,0.8331,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065000.wav,0
112,Spectrogram 1,1,61896,61899,0,12000,Black Redstart,blared1,0.9752,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065000.wav,3
113,Spectrogram 1,1,61911,61914,0,12000,Black Redstart,blared1,0.231,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065000.wav,18
114,Spectrogram 1,1,61923,61926,0,12000,Black Redstart,blared1,0.9223,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065000.wav,30
115,Spectrogram 1,1,61932,61935,0,12000,Black Redstart,blared1,0.902,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065000.wav,39
116,Spectrogram 1,1,61941,61944,0,12000,Black Redstart,blared1,0.9989,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065000.wav,48
117,Spectrogram 1,1,61953,61956,0,12000,Black Redstart,blared1,0.9844,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065500.wav,0
118,Spectrogram 1,1,61968,61971,0,12000,Black Redstart,blared1,0.1297,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 4\KCL\Data2\KCL_20240706_065500.wav,15
