Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1,Spectrogram 1,1,3204,3207,0,12000,Black Redstart,blared1,0.4482,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_172000.wav,24
2,Spectrogram 1,1,3213,3216,0,12000,Black Redstart,blared1,0.3157,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_172000.wav,33
3,Spectrogram 1,1,3222,3225,0,12000,Black Redstart,blared1,0.2003,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_172000.wav,42
4,Spectrogram 1,1,3234,3237,0,12000,Black Redstart,blared1,0.2517,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_172000.wav,54
5,Spectrogram 1,1,3237,3240,0,12000,Black Redstart,blared1,0.1818,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_172000.wav,57
6,Spectrogram 1,1,3321,3324,0,12000,Black Redstart,blared1,0.825,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_173000.wav,21
7,Spectrogram 1,1,3339,3342,0,12000,Black Redstart,blared1,0.8252,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_173000.wav,39
8,Spectrogram 1,1,3342,3345,0,12000,Black Redstart,blared1,0.1713,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_173000.wav,42
9,Spectrogram 1,1,3345,3348,0,12000,Black Redstart,blared1,0.9705,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_173000.wav,45
10,Spectrogram 1,1,3354,3357,0,12000,Black Redstart,blared1,0.2222,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_173000.wav,54
11,Spectrogram 1,1,3663,3666,0,12000,Black Redstart,blared1,0.9883,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_180000.wav,3
12,Spectrogram 1,1,5103,5106,0,12000,Black Redstart,blared1,0.469,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_200000.wav,3
13,Spectrogram 1,1,5196,5199,0,12000,Black Redstart,blared1,0.3826,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_200500.wav,36
14,Spectrogram 1,1,5205,5208,0,12000,Black Redstart,blared1,0.9444,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_200500.wav,45
15,Spectrogram 1,1,5289,5292,0,12000,Black Redstart,blared1,0.6845,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_201500.wav,9
16,Spectrogram 1,1,5298,5301,0,12000,Black Redstart,blared1,0.7209,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_201500.wav,18
17,Spectrogram 1,1,5313,5316,0,12000,Black Redstart,blared1,0.1167,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_201500.wav,33
18,Spectrogram 1,1,5361,5364,0,12000,Black Redstart,blared1,0.5323,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_202000.wav,21
19,Spectrogram 1,1,5364,5367,0,12000,Black Redstart,blared1,0.9471,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240618_202000.wav,24
20,Spectrogram 1,1,9612,9615,0,12000,Black Redstart,blared1,0.9462,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_023002.wav,33
21,Spectrogram 1,1,9651,9654,0,12000,Black Redstart,blared1,0.9836,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_023502.wav,15
22,Spectrogram 1,1,9678,9681,0,12000,Black Redstart,blared1,0.5758,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_023502.wav,42
23,Spectrogram 1,1,9837,9840,0,12000,Black Redstart,blared1,0.1039,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_025002.wav,30
24,Spectrogram 1,1,9930,9933,0,12000,Black Redstart,blared1,0.2483,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_030002.wav,9
25,Spectrogram 1,1,9945,9948,0,12000,Black Redstart,blared1,0.551,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_030002.wav,24
26,Spectrogram 1,1,10005,10008,0,12000,Black Redstart,blared1,0.9044,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_030502.wav,27
27,Spectrogram 1,1,10014,10017,0,12000,Black Redstart,blared1,0.3203,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_030502.wav,36
28,Spectrogram 1,1,10080,10083,0,12000,Black Redstart,blared1,0.1881,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_031002.wav,45
29,Spectrogram 1,1,10164,10167,0,12000,Black Redstart,blared1,0.935,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_032002.wav,15
30,Spectrogram 1,1,10167,10170,0,12000,Black Redstart,blared1,0.9307,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_032002.wav,18
31,Spectrogram 1,1,10230,10233,0,12000,Black Redstart,blared1,0.9858,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_032502.wav,24
32,Spectrogram 1,1,10311,10314,0,12000,Black Redstart,blared1,0.1513,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_033002.wav,48
33,Spectrogram 1,1,10359,10362,0,12000,Black Redstart,blared1,0.2818,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_033502.wav,39
34,Spectrogram 1,1,10383,10386,0,12000,Black Redstart,blared1,0.1574,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_034002.wav,6
35,Spectrogram 1,1,10590,10593,0,12000,Black Redstart,blared1,0.4322,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_035502.wav,42
36,Spectrogram 1,1,10593,10596,0,12000,Black Redstart,blared1,0.9203,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_035502.wav,45
37,Spectrogram 1,1,10623,10626,0,12000,Black Redstart,blared1,0.1691,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_040002.wav,18
38,Spectrogram 1,1,10671,10674,0,12000,Black Redstart,blared1,0.2662,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_040502.wav,9
39,Spectrogram 1,1,10683,10686,0,12000,Black Redstart,blared1,0.2327,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_040502.wav,21
40,Spectrogram 1,1,10692,10695,0,12000,Black Redstart,blared1,0.416,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_040502.wav,30
41,Spectrogram 1,1,10701,10704,0,12000,Black Redstart,blared1,0.3564,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_040502.wav,39
42,Spectrogram 1,1,10722,10725,0,12000,Black Redstart,blared1,0.5825,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041002.wav,3
43,Spectrogram 1,1,10731,10734,0,12000,Black Redstart,blared1,0.7392,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041002.wav,12
44,Spectrogram 1,1,10767,10770,0,12000,Black Redstart,blared1,0.5559,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041002.wav,48
45,Spectrogram 1,1,10773,10776,0,12000,Black Redstart,blared1,0.5683,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041002.wav,54
46,Spectrogram 1,1,10776,10779,0,12000,Black Redstart,blared1,0.9379,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041502.wav,0
47,Spectrogram 1,1,10779,10782,0,12000,Black Redstart,blared1,0.5566,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041502.wav,3
48,Spectrogram 1,1,10788,10791,0,12000,Black Redstart,blared1,0.9645,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041502.wav,12
49,Spectrogram 1,1,10803,10806,0,12000,Black Redstart,blared1,0.1412,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_041502.wav,27
50,Spectrogram 1,1,10833,10836,0,12000,Black Redstart,blared1,0.318,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042002.wav,0
51,Spectrogram 1,1,10851,10854,0,12000,Black Redstart,blared1,0.3514,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042002.wav,18
52,Spectrogram 1,1,10854,10857,0,12000,Black Redstart,blared1,0.1352,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042002.wav,21
53,Spectrogram 1,1,10905,10908,0,12000,Black Redstart,blared1,0.2792,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042502.wav,15
54,Spectrogram 1,1,10923,10926,0,12000,Black Redstart,blared1,0.9469,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042502.wav,33
55,Spectrogram 1,1,10926,10929,0,12000,Black Redstart,blared1,0.1808,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042502.wav,36
56,Spectrogram 1,1,10935,10938,0,12000,Black Redstart,blared1,0.1029,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_042502.wav,45
57,Spectrogram 1,1,10971,10974,0,12000,Black Redstart,blared1,0.8699,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_043002.wav,24
58,Spectrogram 1,1,10986,10989,0,12000,Black Redstart,blared1,0.3769,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_043002.wav,39
59,Spectrogram 1,1,10992,10995,0,12000,Black Redstart,blared1,0.2278,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_043002.wav,45
60,Spectrogram 1,1,10998,11001,0,12000,Black Redstart,blared1,0.846,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_043002.wav,51
61,Spectrogram 1,1,11061,11064,0,12000,Black Redstart,blared1,0.733,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,0
62,Spectrogram 1,1,11073,11076,0,12000,Black Redstart,blared1,0.1068,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,12
63,Spectrogram 1,1,11094,11097,0,12000,Black Redstart,blared1,0.9671,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,33
64,Spectrogram 1,1,11097,11100,0,12000,Black Redstart,blared1,0.4763,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,36
65,Spectrogram 1,1,11103,11106,0,12000,Black Redstart,blared1,0.3719,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,42
66,Spectrogram 1,1,11109,11112,0,12000,Black Redstart,blared1,0.9418,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,48
67,Spectrogram 1,1,11112,11115,0,12000,Black Redstart,blared1,0.1717,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_044002.wav,51
68,Spectrogram 1,1,11211,11214,0,12000,Black Redstart,blared1,0.8775,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_045002.wav,36
69,Spectrogram 1,1,11214,11217,0,12000,Black Redstart,blared1,0.6954,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_045002.wav,39
70,Spectrogram 1,1,11226,11229,0,12000,Black Redstart,blared1,0.7355,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_045002.wav,51
71,Spectrogram 1,1,11595,11598,0,12000,Black Redstart,blared1,0.7096,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_052500.wav,15
72,Spectrogram 1,1,11601,11604,0,12000,Black Redstart,blared1,0.7672,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_052500.wav,21
73,Spectrogram 1,1,11604,11607,0,12000,Black Redstart,blared1,0.9996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_052500.wav,24
74,Spectrogram 1,1,11622,11625,0,12000,Black Redstart,blared1,0.8322,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_052500.wav,42
75,Spectrogram 1,1,11685,11688,0,12000,Black Redstart,blared1,0.2785,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_053000.wav,45
76,Spectrogram 1,1,11739,11742,0,12000,Black Redstart,blared1,0.8634,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_053500.wav,39
77,Spectrogram 1,1,11757,11760,0,12000,Black Redstart,blared1,0.3432,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_053500.wav,57
78,Spectrogram 1,1,12639,12642,0,12000,Black Redstart,blared1,0.1799,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_065000.wav,39
79,Spectrogram 1,1,12645,12648,0,12000,Black Redstart,blared1,0.5752,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_065000.wav,45
80,Spectrogram 1,1,12696,12699,0,12000,Black Redstart,blared1,0.9214,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_065500.wav,36
81,Spectrogram 1,1,12699,12702,0,12000,Black Redstart,blared1,0.8573,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_065500.wav,39
82,Spectrogram 1,1,14124,14127,0,12000,Black Redstart,blared1,0.1237,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_085500.wav,24
83,Spectrogram 1,1,14337,14340,0,12000,Black Redstart,blared1,0.103,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_091000.wav,57
84,Spectrogram 1,1,15609,15612,0,12000,Black Redstart,blared1,0.5295,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_110000.wav,9
85,Spectrogram 1,1,15612,15615,0,12000,Black Redstart,blared1,0.512,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_110000.wav,12
86,Spectrogram 1,1,15615,15618,0,12000,Black Redstart,blared1,0.1686,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_110000.wav,15
87,Spectrogram 1,1,15624,15627,0,12000,Black Redstart,blared1,0.3617,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_110000.wav,24
88,Spectrogram 1,1,15666,15669,0,12000,Black Redstart,blared1,0.2362,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_110500.wav,6
89,Spectrogram 1,1,18063,18066,0,12000,Black Redstart,blared1,0.3942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_142500.wav,3
90,Spectrogram 1,1,22026,22029,0,12000,Black Redstart,blared1,0.3347,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_195500.wav,6
91,Spectrogram 1,1,22272,22275,0,12000,Black Redstart,blared1,0.9365,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_201500.wav,12
92,Spectrogram 1,1,22293,22296,0,12000,Black Redstart,blared1,0.9966,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_201500.wav,33
93,Spectrogram 1,1,22335,22338,0,12000,Black Redstart,blared1,0.2044,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_202000.wav,15
94,Spectrogram 1,1,22341,22344,0,12000,Black Redstart,blared1,0.3652,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240619_202000.wav,21
95,Spectrogram 1,1,26565,26568,0,12000,Black Redstart,blared1,0.1315,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_023002.wav,6
96,Spectrogram 1,1,26919,26922,0,12000,Black Redstart,blared1,0.9929,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_030002.wav,18
97,Spectrogram 1,1,26949,26952,0,12000,Black Redstart,blared1,0.2264,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_030002.wav,48
98,Spectrogram 1,1,26952,26955,0,12000,Black Redstart,blared1,0.9992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_030002.wav,51
99,Spectrogram 1,1,26967,26970,0,12000,Black Redstart,blared1,0.9628,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_030502.wav,9
100,Spectrogram 1,1,26982,26985,0,12000,Black Redstart,blared1,0.9975,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_030502.wav,24
101,Spectrogram 1,1,27006,27009,0,12000,Black Redstart,blared1,0.9973,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_030502.wav,48
102,Spectrogram 1,1,27033,27036,0,12000,Black Redstart,blared1,0.442,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_031002.wav,18
103,Spectrogram 1,1,27045,27048,0,12000,Black Redstart,blared1,0.1063,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_031002.wav,30
104,Spectrogram 1,1,27084,27087,0,12000,Black Redstart,blared1,0.8808,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_031502.wav,12
105,Spectrogram 1,1,27105,27108,0,12000,Black Redstart,blared1,0.6946,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_031502.wav,33
106,Spectrogram 1,1,27108,27111,0,12000,Black Redstart,blared1,0.1093,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_031502.wav,36
107,Spectrogram 1,1,27123,27126,0,12000,Black Redstart,blared1,0.9986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_031502.wav,51
108,Spectrogram 1,1,27141,27144,0,12000,Black Redstart,blared1,0.1596,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_032002.wav,12
109,Spectrogram 1,1,27150,27153,0,12000,Black Redstart,blared1,0.2776,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_032002.wav,21
110,Spectrogram 1,1,27168,27171,0,12000,Black Redstart,blared1,0.1861,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_032002.wav,39
111,Spectrogram 1,1,27186,27189,0,12000,Black Redstart,blared1,0.1936,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_032502.wav,0
112,Spectrogram 1,1,27252,27255,0,12000,Black Redstart,blared1,0.2634,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_033002.wav,9
113,Spectrogram 1,1,27258,27261,0,12000,Black Redstart,blared1,0.2359,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_033002.wav,15
114,Spectrogram 1,1,27264,27267,0,12000,Black Redstart,blared1,0.1322,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_033002.wav,21
115,Spectrogram 1,1,27267,27270,0,12000,Black Redstart,blared1,0.9782,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_033002.wav,24
116,Spectrogram 1,1,27282,27285,0,12000,Black Redstart,blared1,0.1932,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_033002.wav,39
117,Spectrogram 1,1,27351,27354,0,12000,Black Redstart,blared1,0.1261,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_033502.wav,51
118,Spectrogram 1,1,27414,27417,0,12000,Black Redstart,blared1,0.7925,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_034502.wav,0
119,Spectrogram 1,1,27423,27426,0,12000,Black Redstart,blared1,0.9167,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_034502.wav,9
120,Spectrogram 1,1,27426,27429,0,12000,Black Redstart,blared1,0.9224,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_034502.wav,12
121,Spectrogram 1,1,27441,27444,0,12000,Black Redstart,blared1,0.2819,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_034502.wav,27
122,Spectrogram 1,1,27471,27474,0,12000,Black Redstart,blared1,0.9198,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_035002.wav,0
123,Spectrogram 1,1,27489,27492,0,12000,Black Redstart,blared1,0.1121,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_035002.wav,18
124,Spectrogram 1,1,27570,27573,0,12000,Black Redstart,blared1,0.1532,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_035502.wav,42
125,Spectrogram 1,1,27597,27600,0,12000,Black Redstart,blared1,0.1328,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_040002.wav,12
126,Spectrogram 1,1,27933,27936,0,12000,Black Redstart,blared1,0.6062,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_043002.wav,6
127,Spectrogram 1,1,27993,27996,0,12000,Black Redstart,blared1,0.5742,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_043502.wav,9
128,Spectrogram 1,1,27999,28002,0,12000,Black Redstart,blared1,0.5077,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_043502.wav,15
129,Spectrogram 1,1,28008,28011,0,12000,Black Redstart,blared1,0.4455,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_043502.wav,24
130,Spectrogram 1,1,28014,28017,0,12000,Black Redstart,blared1,0.133,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_043502.wav,30
131,Spectrogram 1,1,28017,28020,0,12000,Black Redstart,blared1,0.1153,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_043502.wav,33
132,Spectrogram 1,1,28566,28569,0,12000,Black Redstart,blared1,0.4504,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_052500.wav,6
133,Spectrogram 1,1,28641,28644,0,12000,Black Redstart,blared1,0.7549,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_053000.wav,21
134,Spectrogram 1,1,29175,29178,0,12000,Black Redstart,blared1,0.2992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_061500.wav,15
135,Spectrogram 1,1,29196,29199,0,12000,Black Redstart,blared1,0.1979,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_061500.wav,36
136,Spectrogram 1,1,29220,29223,0,12000,Black Redstart,blared1,0.2309,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_062000.wav,0
137,Spectrogram 1,1,29226,29229,0,12000,Black Redstart,blared1,0.9399,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_062000.wav,6
138,Spectrogram 1,1,29232,29235,0,12000,Black Redstart,blared1,0.8828,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_062000.wav,12
139,Spectrogram 1,1,29238,29241,0,12000,Black Redstart,blared1,0.4523,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_062000.wav,18
140,Spectrogram 1,1,29268,29271,0,12000,Black Redstart,blared1,0.2517,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_062000.wav,48
141,Spectrogram 1,1,29334,29337,0,12000,Black Redstart,blared1,0.3219,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_062500.wav,54
142,Spectrogram 1,1,29373,29376,0,12000,Black Redstart,blared1,0.9949,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 2\weils data\Data2\FETTER_20240620_063000.wav,33
