Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1968,Spectrogram 1,1,94902,94905,0,12000,Black Redstart,blared1,0.9925,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,18
1969,Spectrogram 1,1,94908,94911,0,12000,Black Redstart,blared1,0.5719,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,24
1970,Spectrogram 1,1,94914,94917,0,12000,Black Redstart,blared1,0.8959,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,30
1971,Spectrogram 1,1,94917,94920,0,12000,Black Redstart,blared1,0.9996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,33
1972,Spectrogram 1,1,94923,94926,0,12000,Black Redstart,blared1,0.8167,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,39
1973,Spectrogram 1,1,94926,94929,0,12000,Black Redstart,blared1,0.6779,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,42
1974,Spectrogram 1,1,94929,94932,0,12000,Black Redstart,blared1,0.9984,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,45
1975,Spectrogram 1,1,94938,94941,0,12000,Black Redstart,blared1,0.8977,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041002.wav,54
1976,Spectrogram 1,1,94941,94944,0,12000,Black Redstart,blared1,0.8982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041502.wav,0
1977,Spectrogram 1,1,94953,94956,0,12000,Black Redstart,blared1,0.6555,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041502.wav,12
1978,Spectrogram 1,1,94971,94974,0,12000,Black Redstart,blared1,0.3244,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041502.wav,30
1979,Spectrogram 1,1,94974,94977,0,12000,Black Redstart,blared1,0.9588,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_041502.wav,33
1980,Spectrogram 1,1,94998,95001,0,12000,Black Redstart,blared1,0.5649,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042002.wav,0
1981,Spectrogram 1,1,95013,95016,0,12000,Black Redstart,blared1,0.6463,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042002.wav,15
1982,Spectrogram 1,1,95043,95046,0,12000,Black Redstart,blared1,0.1863,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042002.wav,45
1983,Spectrogram 1,1,95046,95049,0,12000,Black Redstart,blared1,0.809,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042002.wav,48
1984,Spectrogram 1,1,95052,95055,0,12000,Black Redstart,blared1,0.1927,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042002.wav,54
1985,Spectrogram 1,1,95067,95070,0,12000,Black Redstart,blared1,0.9932,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042502.wav,12
1986,Spectrogram 1,1,95076,95079,0,12000,Black Redstart,blared1,0.3327,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042502.wav,21
1987,Spectrogram 1,1,95079,95082,0,12000,Black Redstart,blared1,0.9915,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042502.wav,24
1988,Spectrogram 1,1,95085,95088,0,12000,Black Redstart,blared1,0.1087,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_042502.wav,30
1989,Spectrogram 1,1,95112,95115,0,12000,Black Redstart,blared1,0.995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_043002.wav,0
1990,Spectrogram 1,1,95211,95214,0,12000,Black Redstart,blared1,0.9699,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_043502.wav,42
1991,Spectrogram 1,1,95217,95220,0,12000,Black Redstart,blared1,0.2815,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_043502.wav,48
1992,Spectrogram 1,1,95223,95226,0,12000,Black Redstart,blared1,0.4392,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_043502.wav,54
1993,Spectrogram 1,1,95280,95283,0,12000,Black Redstart,blared1,0.1738,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_044002.wav,54
1994,Spectrogram 1,1,95289,95292,0,12000,Black Redstart,blared1,0.4099,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_044502.wav,6
1995,Spectrogram 1,1,95454,95457,0,12000,Black Redstart,blared1,0.8612,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_050002.wav,0
1996,Spectrogram 1,1,95463,95466,0,12000,Black Redstart,blared1,0.5557,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_050002.wav,9
1997,Spectrogram 1,1,95469,95472,0,12000,Black Redstart,blared1,0.2201,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_050002.wav,15
1998,Spectrogram 1,1,95688,95691,0,12000,Black Redstart,blared1,0.6711,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_052000.wav,3
1999,Spectrogram 1,1,95703,95706,0,12000,Black Redstart,blared1,0.1204,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_052000.wav,18
2000,Spectrogram 1,1,95730,95733,0,12000,Black Redstart,blared1,0.3553,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_052000.wav,45
2001,Spectrogram 1,1,95823,95826,0,12000,Black Redstart,blared1,0.1404,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_053000.wav,18
2002,Spectrogram 1,1,95889,95892,0,12000,Black Redstart,blared1,0.1973,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_053500.wav,24
2003,Spectrogram 1,1,95898,95901,0,12000,Black Redstart,blared1,0.9519,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_053500.wav,33
2004,Spectrogram 1,1,96048,96051,0,12000,Black Redstart,blared1,0.133,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_055000.wav,3
2005,Spectrogram 1,1,96357,96360,0,12000,Black Redstart,blared1,0.3239,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_061500.wav,12
2006,Spectrogram 1,1,96621,96624,0,12000,Black Redstart,blared1,0.9182,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_063500.wav,36
2007,Spectrogram 1,1,96630,96633,0,12000,Black Redstart,blared1,0.1061,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_063500.wav,45
2008,Spectrogram 1,1,96717,96720,0,12000,Black Redstart,blared1,0.101,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_064500.wav,12
2009,Spectrogram 1,1,96726,96729,0,12000,Black Redstart,blared1,0.6812,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_064500.wav,21
2010,Spectrogram 1,1,96735,96738,0,12000,Black Redstart,blared1,0.8636,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_064500.wav,30
2011,Spectrogram 1,1,96747,96750,0,12000,Black Redstart,blared1,0.2054,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_064500.wav,42
2012,Spectrogram 1,1,96762,96765,0,12000,Black Redstart,blared1,0.967,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_064500.wav,57
2013,Spectrogram 1,1,99165,99168,0,12000,Black Redstart,blared1,0.1271,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_101000.wav,0
2014,Spectrogram 1,1,99192,99195,0,12000,Black Redstart,blared1,0.2156,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_101000.wav,27
2015,Spectrogram 1,1,99237,99240,0,12000,Black Redstart,blared1,0.9571,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_101500.wav,12
2016,Spectrogram 1,1,99264,99267,0,12000,Black Redstart,blared1,0.9692,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_101500.wav,39
2017,Spectrogram 1,1,99525,99528,0,12000,Black Redstart,blared1,0.9971,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,0
2018,Spectrogram 1,1,99531,99534,0,12000,Black Redstart,blared1,0.4462,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,6
2019,Spectrogram 1,1,99534,99537,0,12000,Black Redstart,blared1,0.9841,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,9
2020,Spectrogram 1,1,99540,99543,0,12000,Black Redstart,blared1,0.8599,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,15
2021,Spectrogram 1,1,99552,99555,0,12000,Black Redstart,blared1,0.9419,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,27
2022,Spectrogram 1,1,99555,99558,0,12000,Black Redstart,blared1,0.3225,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,30
2023,Spectrogram 1,1,99567,99570,0,12000,Black Redstart,blared1,0.8877,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,42
2024,Spectrogram 1,1,99570,99573,0,12000,Black Redstart,blared1,0.9877,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,45
2025,Spectrogram 1,1,99579,99582,0,12000,Black Redstart,blared1,0.6844,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104000.wav,54
2026,Spectrogram 1,1,99588,99591,0,12000,Black Redstart,blared1,0.9547,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104500.wav,3
2027,Spectrogram 1,1,99597,99600,0,12000,Black Redstart,blared1,0.8583,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104500.wav,12
2028,Spectrogram 1,1,99615,99618,0,12000,Black Redstart,blared1,0.9797,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104500.wav,30
2029,Spectrogram 1,1,99639,99642,0,12000,Black Redstart,blared1,0.7892,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_104500.wav,54
2030,Spectrogram 1,1,99663,99666,0,12000,Black Redstart,blared1,0.2752,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_105000.wav,18
2031,Spectrogram 1,1,99675,99678,0,12000,Black Redstart,blared1,0.3067,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_105000.wav,30
2032,Spectrogram 1,1,99681,99684,0,12000,Black Redstart,blared1,0.2914,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_105000.wav,36
2033,Spectrogram 1,1,99684,99687,0,12000,Black Redstart,blared1,0.9977,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_105000.wav,39
2034,Spectrogram 1,1,99891,99894,0,12000,Black Redstart,blared1,0.9986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_111000.wav,6
2035,Spectrogram 1,1,99903,99906,0,12000,Black Redstart,blared1,0.1422,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_111000.wav,18
2036,Spectrogram 1,1,99909,99912,0,12000,Black Redstart,blared1,0.9562,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_111000.wav,24
2037,Spectrogram 1,1,99915,99918,0,12000,Black Redstart,blared1,0.9839,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_111000.wav,30
2038,Spectrogram 1,1,99999,100002,0,12000,Black Redstart,blared1,0.8111,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_111500.wav,54
2039,Spectrogram 1,1,100002,100005,0,12000,Black Redstart,blared1,0.6177,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_111500.wav,57
2040,Spectrogram 1,1,100014,100017,0,12000,Black Redstart,blared1,0.8697,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112000.wav,9
2041,Spectrogram 1,1,100056,100059,0,12000,Black Redstart,blared1,0.3027,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112000.wav,51
2042,Spectrogram 1,1,100065,100068,0,12000,Black Redstart,blared1,0.7984,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,0
2043,Spectrogram 1,1,100068,100071,0,12000,Black Redstart,blared1,0.9962,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,3
2044,Spectrogram 1,1,100080,100083,0,12000,Black Redstart,blared1,0.9989,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,15
2045,Spectrogram 1,1,100086,100089,0,12000,Black Redstart,blared1,0.8505,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,21
2046,Spectrogram 1,1,100095,100098,0,12000,Black Redstart,blared1,0.9099,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,30
2047,Spectrogram 1,1,100098,100101,0,12000,Black Redstart,blared1,0.9978,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,33
2048,Spectrogram 1,1,100116,100119,0,12000,Black Redstart,blared1,0.1272,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_112500.wav,51
2049,Spectrogram 1,1,100128,100131,0,12000,Black Redstart,blared1,0.5591,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113000.wav,3
2050,Spectrogram 1,1,100131,100134,0,12000,Black Redstart,blared1,0.9983,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113000.wav,6
2051,Spectrogram 1,1,100158,100161,0,12000,Black Redstart,blared1,0.3307,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113000.wav,33
2052,Spectrogram 1,1,100218,100221,0,12000,Black Redstart,blared1,0.2534,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113500.wav,33
2053,Spectrogram 1,1,100221,100224,0,12000,Black Redstart,blared1,0.9991,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113500.wav,36
2054,Spectrogram 1,1,100239,100242,0,12000,Black Redstart,blared1,0.3979,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113500.wav,54
2055,Spectrogram 1,1,100242,100245,0,12000,Black Redstart,blared1,0.9971,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_113500.wav,57
2056,Spectrogram 1,1,100260,100263,0,12000,Black Redstart,blared1,0.5317,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_114000.wav,15
2057,Spectrogram 1,1,100287,100290,0,12000,Black Redstart,blared1,0.4107,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_114000.wav,42
2058,Spectrogram 1,1,100605,100608,0,12000,Black Redstart,blared1,0.7787,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,0
2059,Spectrogram 1,1,100614,100617,0,12000,Black Redstart,blared1,0.17,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,9
2060,Spectrogram 1,1,100620,100623,0,12000,Black Redstart,blared1,0.1654,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,15
2061,Spectrogram 1,1,100623,100626,0,12000,Black Redstart,blared1,0.9986,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,18
2062,Spectrogram 1,1,100635,100638,0,12000,Black Redstart,blared1,0.9982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,30
2063,Spectrogram 1,1,100653,100656,0,12000,Black Redstart,blared1,0.1221,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,48
2064,Spectrogram 1,1,100662,100665,0,12000,Black Redstart,blared1,0.1905,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_121000.wav,57
2065,Spectrogram 1,1,101340,101343,0,12000,Black Redstart,blared1,0.3968,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_131000.wav,15
2066,Spectrogram 1,1,101394,101397,0,12000,Black Redstart,blared1,0.4073,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_131500.wav,9
2067,Spectrogram 1,1,101397,101400,0,12000,Black Redstart,blared1,0.9993,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_131500.wav,12
2068,Spectrogram 1,1,101415,101418,0,12000,Black Redstart,blared1,0.9998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_131500.wav,30
2069,Spectrogram 1,1,101427,101430,0,12000,Black Redstart,blared1,0.9245,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_131500.wav,42
2070,Spectrogram 1,1,101430,101433,0,12000,Black Redstart,blared1,0.9942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_131500.wav,45
2071,Spectrogram 1,1,101469,101472,0,12000,Black Redstart,blared1,0.9459,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_132000.wav,24
2072,Spectrogram 1,1,101472,101475,0,12000,Black Redstart,blared1,0.9951,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_132000.wav,27
2073,Spectrogram 1,1,101565,101568,0,12000,Black Redstart,blared1,0.9107,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_133000.wav,0
2074,Spectrogram 1,1,101574,101577,0,12000,Black Redstart,blared1,0.9974,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_133000.wav,9
2075,Spectrogram 1,1,101577,101580,0,12000,Black Redstart,blared1,0.4053,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_133000.wav,12
2076,Spectrogram 1,1,101586,101589,0,12000,Black Redstart,blared1,0.9182,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_133000.wav,21
2077,Spectrogram 1,1,101592,101595,0,12000,Black Redstart,blared1,0.9857,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_133000.wav,27
2078,Spectrogram 1,1,101607,101610,0,12000,Black Redstart,blared1,0.9987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_133000.wav,42
2079,Spectrogram 1,1,101697,101700,0,12000,Black Redstart,blared1,0.511,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134000.wav,12
2080,Spectrogram 1,1,101706,101709,0,12000,Black Redstart,blared1,0.8171,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134000.wav,21
2081,Spectrogram 1,1,101709,101712,0,12000,Black Redstart,blared1,0.1859,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134000.wav,24
2082,Spectrogram 1,1,101724,101727,0,12000,Black Redstart,blared1,0.9905,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134000.wav,39
2083,Spectrogram 1,1,101748,101751,0,12000,Black Redstart,blared1,0.9705,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,3
2084,Spectrogram 1,1,101751,101754,0,12000,Black Redstart,blared1,0.9987,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,6
2085,Spectrogram 1,1,101769,101772,0,12000,Black Redstart,blared1,0.9954,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,24
2086,Spectrogram 1,1,101775,101778,0,12000,Black Redstart,blared1,0.5351,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,30
2087,Spectrogram 1,1,101787,101790,0,12000,Black Redstart,blared1,0.8201,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,42
2088,Spectrogram 1,1,101796,101799,0,12000,Black Redstart,blared1,0.2488,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,51
2089,Spectrogram 1,1,101799,101802,0,12000,Black Redstart,blared1,0.9969,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_134500.wav,54
2090,Spectrogram 1,1,101814,101817,0,12000,Black Redstart,blared1,0.9843,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,9
2091,Spectrogram 1,1,101820,101823,0,12000,Black Redstart,blared1,0.829,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,15
2092,Spectrogram 1,1,101823,101826,0,12000,Black Redstart,blared1,0.9963,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,18
2093,Spectrogram 1,1,101829,101832,0,12000,Black Redstart,blared1,0.9767,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,24
2094,Spectrogram 1,1,101832,101835,0,12000,Black Redstart,blared1,0.9963,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,27
2095,Spectrogram 1,1,101847,101850,0,12000,Black Redstart,blared1,0.509,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,42
2096,Spectrogram 1,1,101853,101856,0,12000,Black Redstart,blared1,0.9974,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_135000.wav,48
2097,Spectrogram 1,1,102045,102048,0,12000,Black Redstart,blared1,0.9742,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,0
2098,Spectrogram 1,1,102051,102054,0,12000,Black Redstart,blared1,0.967,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,6
2099,Spectrogram 1,1,102078,102081,0,12000,Black Redstart,blared1,0.931,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,33
2100,Spectrogram 1,1,102081,102084,0,12000,Black Redstart,blared1,0.9761,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,36
2101,Spectrogram 1,1,102084,102087,0,12000,Black Redstart,blared1,0.8431,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,39
2102,Spectrogram 1,1,102087,102090,0,12000,Black Redstart,blared1,0.9967,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,42
